GEOID20,county,mep_published,mep_harm_lo,mep_harm_hi,rank_published,rank_harm
121030280042,Pinellas,5166.4253,4151.0777,4147.2154,1439,1529
121030280051,Pinellas,4590.0257,3662.0778,3658.7273,1517,1618
121030280052,Pinellas,4543.6441,3619.4353,3615.9843,1532,1623
121030280061,Pinellas,5021.6310,3979.0875,3975.2114,1460,1556
121030280062,Pinellas,5293.1355,4125.8554,4121.7368,1416,1535
121030281021,Pinellas,6692.4537,5040.8078,5034.3500,1202,1369
121030281022,Pinellas,5696.6741,4675.0386,4671.7338,1352,1435
121030281023,Pinellas,5531.7707,4376.6979,4372.2651,1374,1481
121030281031,Pinellas,5408.2273,4455.0732,4451.6262,1395,1464
121030281032,Pinellas,6392.6603,4908.5021,4902.5700,1243,1393
121030281041,Pinellas,6395.0615,5015.8725,5010.5466,1241,1375
121030281042,Pinellas,5412.1069,4328.4376,4324.1572,1393,1488
121030281043,Pinellas,7074.7660,5503.6887,5497.5055,1148,1283
121030282001,Pinellas,7462.6140,5777.8403,5771.5143,1072,1232
121030282002,Pinellas,7331.2215,5591.1772,5584.3336,1107,1269
121030282003,Pinellas,7200.1374,5665.7971,5660.0307,1126,1255
121030283001,Pinellas,7661.1194,5943.9638,5937.4896,1029,1197
121030283002,Pinellas,7599.5050,5950.0442,5943.8559,1047,1194
121030283003,Pinellas,7443.5124,5875.6844,5869.7285,1079,1214
121030283004,Pinellas,7608.2862,5953.1846,5947.0123,1042,1192
121030284031,Pinellas,5622.8775,4612.0724,4608.8015,1362,1443
121030284032,Pinellas,6613.4760,5443.1548,5439.4702,1217,1289
121030284033,Pinellas,6904.9123,5630.8255,5626.5412,1171,1260
121030285001,Pinellas,7057.6016,5702.0879,5697.2858,1153,1248
121030285002,Pinellas,5963.5208,5579.3803,5579.3748,1310,1271
121030286011,Pinellas,9816.2523,6939.1035,6928.6505,531,979
121030286012,Pinellas,8611.2614,6506.5006,6497.8859,843,1084
121030286021,Pinellas,8560.6521,6146.0397,6136.7632,855,1150
121030286022,Pinellas,7748.8259,5929.5862,5921.8378,1012,1202
121030287001,Pinellas,8536.3452,6256.0803,6248.7981,861,1129
121030287002,Pinellas,8339.3152,6628.9314,6621.7910,900,1057
121030287003,Pinellas,8504.9915,6795.2183,6787.9979,864,1019
121039900000,Pinellas,4701.1380,4482.5552,4482.5552,1496,1461
121039901000,Pinellas,4586.7853,4176.9086,4176.9086,1518,1522
121010301011,Pasco,1460.7940,1238.5081,1238.3604,1931,1913
121010301012,Pasco,1382.7004,1185.4258,1185.3663,1945,1930
121010301021,Pasco,1370.2969,1203.4077,1203.3904,1946,1925
121010301022,Pasco,1808.5951,1566.0122,1565.9094,1880,1886
121010301023,Pasco,1851.8650,1604.2334,1604.1580,1877,1881
121010302021,Pasco,2089.6409,1784.9073,1784.7495,1858,1861
121010302022,Pasco,1728.4168,1499.0260,1499.0028,1892,1892
121010302023,Pasco,1749.0198,1521.6430,1521.6022,1887,1890
121010302031,Pasco,2512.8475,2073.3211,2072.4775,1810,1825
121010302032,Pasco,2472.7543,2065.5390,2064.7973,1816,1827
121010302033,Pasco,2218.3485,1916.9573,1916.8513,1847,1848
121010302041,Pasco,2535.0308,2029.2095,2028.1400,1808,1833
121010302051,Pasco,3162.8389,2799.5230,2799.3062,1715,1721
121010302052,Pasco,2583.9106,2263.8814,2263.6758,1800,1797
121010303031,Pasco,2981.5961,2704.7096,2704.6728,1743,1739
121010303032,Pasco,3023.7882,2739.2127,2739.1229,1739,1728
121010303041,Pasco,3261.6886,2851.9238,2851.4455,1702,1710
121010303042,Pasco,2783.1531,2530.4396,2530.3895,1778,1763
121010303043,Pasco,2920.5849,2667.6293,2667.5721,1750,1742
121010304041,Pasco,2409.4766,2258.5280,2258.4779,1824,1798
121010304042,Pasco,1996.7338,1824.7974,1824.7792,1864,1858
121010304051,Pasco,3847.2574,3371.3394,3370.5410,1642,1657
121010304052,Pasco,3653.4488,3222.7665,3222.0974,1669,1678
121010304061,Pasco,4208.4188,3622.5908,3621.3555,1592,1622
121010304062,Pasco,3691.9098,3220.4042,3219.5944,1665,1679
121010304063,Pasco,4366.9526,3788.8553,3787.8616,1570,1591
121010304071,Pasco,3676.6614,3218.0679,3217.3376,1667,1680
121010304072,Pasco,4355.7384,3806.0717,3805.2545,1572,1586
121010304081,Pasco,3736.4870,3312.0510,3311.8032,1653,1667
121010304082,Pasco,4538.6893,4072.6651,4072.2979,1535,1548
121010304091,Pasco,3609.2097,3179.7238,3179.5066,1676,1681
121010304092,Pasco,4334.5027,3896.5070,3896.1513,1574,1569
121010304101,Pasco,4594.9747,4130.4151,4130.0584,1515,1534
121010304102,Pasco,4789.4371,4312.7116,4312.2752,1486,1491
121010304111,Pasco,4221.4999,3755.6319,3755.1253,1589,1601
121010304112,Pasco,4564.2854,4078.4958,4078.0121,1527,1545
121010304113,Pasco,3969.0260,3601.8460,3601.4615,1627,1628
121010304121,Pasco,4475.7145,4077.8206,4077.4642,1547,1546
121010304122,Pasco,5001.3557,4539.6419,4539.3399,1463,1451
121010305011,Pasco,4613.2560,4217.2130,4217.1435,1512,1515
121010305012,Pasco,4864.8740,4372.4122,4371.9524,1476,1482
121010305021,Pasco,5078.7850,4576.2972,4575.8529,1451,1447
121010305022,Pasco,4792.7270,4357.3697,4356.9789,1484,1485
121010305023,Pasco,4104.3473,3743.2690,3743.2372,1604,1605
121010306011,Pasco,3981.3310,3549.8609,3549.6004,1623,1634
121010306012,Pasco,4151.3851,3633.7575,3632.9160,1600,1620
121010306021,Pasco,4577.5165,4152.6440,4152.5362,1520,1528
121010306022,Pasco,4466.6174,4081.7207,4081.7053,1549,1543
121010307001,Pasco,4371.9775,3770.8763,3769.8832,1568,1597
121010307002,Pasco,4382.9833,3791.8769,3790.8254,1566,1590
121010308001,Pasco,3614.7057,3116.6126,3115.6478,1674,1690
121010308002,Pasco,4172.2420,3612.9267,3611.9682,1596,1625
121010309011,Pasco,3296.9307,2831.8343,2830.8729,1699,1716
121010309012,Pasco,3021.6720,2602.4613,2602.0269,1740,1750
121010309051,Pasco,3060.8483,2690.3506,2689.8077,1731,1740
121010309052,Pasco,3284.6565,2891.0315,2890.4610,1700,1708
121010309061,Pasco,3374.0260,2820.0881,2818.9669,1695,1719
121010309062,Pasco,3533.5570,3147.7583,3147.1579,1680,1684
121010310031,Pasco,2364.0849,1984.2794,1983.5374,1830,1839
121010310032,Pasco,2630.2942,2191.8409,2190.8955,1796,1808
121010310033,Pasco,2663.4010,2194.6354,2193.6496,1793,1807
121010310051,Pasco,3020.4575,2679.1991,2679.0318,1742,1741
121010310052,Pasco,3021.1965,2585.6013,2584.7636,1741,1752
121010310061,Pasco,3270.9156,2738.5706,2737.4669,1701,1729
121010310071,Pasco,3125.2900,2609.9977,2608.7371,1723,1748
121010310072,Pasco,3102.6557,2705.7697,2705.4002,1726,1738
121010310073,Pasco,3034.5412,2560.2000,2559.1170,1736,1757
121010310081,Pasco,2430.4128,2140.6374,2140.5856,1822,1816
121010310082,Pasco,2732.0536,2361.0290,2360.6290,1782,1787
121010310091,Pasco,2583.0851,2098.0454,2097.0014,1801,1822
121010310092,Pasco,2635.6183,2189.1142,2188.1909,1795,1810
121010310101,Pasco,2576.4628,2074.6036,2073.4700,1802,1824
121010310102,Pasco,2317.3401,2043.5597,2043.5483,1835,1831
121010310111,Pasco,2359.7252,2061.9481,2061.8582,1831,1828
121010310112,Pasco,2267.0996,2002.4379,2002.3509,1840,1837
121010310121,Pasco,2324.2742,2069.1931,2069.1807,1834,1826
121010310122,Pasco,2588.6923,2079.2674,2078.3606,1799,1823
121010310123,Pasco,2890.7845,2409.9785,2409.0404,1759,1778
121010310131,Pasco,2756.4006,2399.3734,2398.9100,1780,1781
121010310132,Pasco,2846.5905,2381.2241,2380.6390,1767,1783
121010310141,Pasco,2828.6143,2409.2873,2408.4891,1772,1779
121010310142,Pasco,2828.0240,2338.4879,2337.3982,1774,1790
121010311011,Pasco,2186.7742,1742.3332,1741.2178,1849,1867
121010311012,Pasco,2434.2990,1904.0553,1902.7919,1820,1849
121010311031,Pasco,2478.2707,1989.6269,1988.7249,1815,1838
121010311041,Pasco,2357.0551,1929.8002,1928.8199,1832,1846
121010311042,Pasco,2221.8053,1783.6966,1782.6917,1846,1862
121010311043,Pasco,2297.9548,1850.3550,1849.1678,1836,1855
121010312031,Pasco,1627.5210,1421.8000,1421.7509,1901,1899
121010312032,Pasco,1746.2612,1530.6914,1530.6613,1888,1889
121010312041,Pasco,1911.2798,1717.0814,1717.0632,1873,1871
121010312042,Pasco,2166.1240,1716.5594,1715.4492,1851,1872
121010312051,Pasco,1741.2676,1540.1374,1540.1367,1890,1888
121010312052,Pasco,1979.4245,1705.5508,1705.3461,1867,1874
121010312053,Pasco,2453.0838,2143.8520,2143.7436,1817,1815
121010312061,Pasco,1793.4048,1585.7865,1585.7330,1882,1882
121010312062,Pasco,2255.8317,2009.6410,2009.6119,1842,1836
121010312071,Pasco,1328.4915,1191.5048,1191.4912,1956,1928
121010312072,Pasco,2170.0276,1955.1464,1955.1337,1850,1843
121010312081,Pasco,1784.0777,1606.5516,1606.4592,1884,1880
121010312082,Pasco,2767.9397,2494.0615,2493.9173,1779,1767
121010313011,Pasco,2412.5091,2123.5177,2123.4193,1823,1820
121010313012,Pasco,2272.7482,2025.9632,2025.9444,1839,1835
121010313013,Pasco,2095.6245,1869.6486,1869.6288,1857,1851
121010313021,Pasco,1928.1675,1727.5484,1727.5249,1872,1869
121010313022,Pasco,2014.5828,1832.1376,1832.1211,1862,1856
121010313023,Pasco,2288.6290,2131.2376,2131.1938,1837,1818
121010313024,Pasco,2020.2780,1883.7309,1883.7214,1861,1850
121010314011,Pasco,3800.8230,3271.0993,3270.0914,1646,1670
121010314012,Pasco,3706.2259,3172.1919,3171.3065,1662,1682
121010314013,Pasco,3560.1771,3140.6137,3140.3238,1678,1685
121010314014,Pasco,3681.2871,3165.1893,3164.3058,1666,1683
121010314041,Pasco,3977.1244,3585.2879,3585.2038,1624,1631
121010314042,Pasco,3943.3542,3437.1470,3436.3884,1631,1653
121010314061,Pasco,3477.7768,3124.3539,3124.3509,1683,1688
121010314062,Pasco,3729.8434,3248.4690,3247.5375,1654,1674
121010314071,Pasco,3414.4923,2992.8193,2992.2017,1690,1696
121010314072,Pasco,3211.4959,2926.0494,2925.9629,1709,1703
121010314101,Pasco,4004.4124,3675.2438,3675.2149,1620,1615
121010314102,Pasco,4238.0785,3774.4892,3773.8886,1588,1595
121010314111,Pasco,4252.6966,3750.8983,3750.2024,1585,1602
121010314121,Pasco,3774.4979,3338.4238,3338.2013,1649,1663
121010314122,Pasco,3622.4277,3319.3848,3319.3574,1672,1665
121010315031,Pasco,4265.5156,3715.1192,3714.2229,1583,1610
121010315032,Pasco,4037.1492,3491.1764,3490.2526,1618,1647
121010315041,Pasco,3831.5639,3509.2101,3509.1030,1643,1644
121010315051,Pasco,4098.2236,3640.2019,3639.6054,1605,1619
121010315052,Pasco,4558.1338,4269.6508,4269.5953,1531,1499
121010315061,Pasco,4294.4374,3926.9290,3926.5025,1578,1563
121010315062,Pasco,4398.5671,3855.0734,3854.2672,1560,1578
121010315063,Pasco,4668.2530,4268.6255,4268.1309,1500,1501
121010315071,Pasco,4747.0937,4293.4388,4292.7570,1492,1494
121010315072,Pasco,4213.3958,3985.4797,3985.3850,1591,1554
121010315073,Pasco,4057.8366,3809.8031,3809.7041,1613,1585
121010315081,Pasco,4597.2708,4089.8492,4088.7816,1514,1541
121010315082,Pasco,4539.3373,4267.6977,4267.6153,1534,1502
121010316011,Pasco,4566.9746,4136.3975,4135.3644,1525,1531
121010316012,Pasco,4984.0470,4511.6948,4510.8267,1465,1457
121010316021,Pasco,4423.8862,4142.8772,4142.7819,1557,1530
121010316022,Pasco,5640.6218,5296.6154,5296.4553,1359,1320
121010316023,Pasco,5076.1306,4743.3385,4743.0431,1452,1422
121010316031,Pasco,5395.7437,5068.6962,5068.3622,1399,1360
121010316032,Pasco,4716.1941,4502.7164,4502.7028,1494,1458
121010316033,Pasco,5911.8740,5619.8551,5619.7737,1322,1264
121010316041,Pasco,4901.8347,4620.0687,4620.0473,1471,1442
121010316042,Pasco,5800.2716,5472.4271,5472.3307,1328,1285
121010316043,Pasco,6008.9520,5544.1209,5543.6434,1306,1275
121010316044,Pasco,5903.8337,5467.3209,5466.8083,1323,1287
121010316051,Pasco,5534.1454,5212.4406,5212.1990,1373,1337
121010316052,Pasco,5702.0086,5272.6160,5272.0649,1349,1323
121010317011,Pasco,4500.0545,4233.1233,4232.7586,1539,1511
121010317031,Pasco,2157.5322,1945.9678,1945.8765,1852,1844
121010317032,Pasco,2031.8786,1852.6339,1852.6318,1860,1854
121010317033,Pasco,2000.1279,1858.8574,1858.8247,1863,1853
121010317041,Pasco,2701.4702,2526.0866,2525.9867,1787,1764
121010317042,Pasco,2783.7488,2390.3824,2389.5013,1777,1782
121010317051,Pasco,4139.2722,3742.6201,3742.3635,1601,1607
121010317052,Pasco,4171.7740,3767.4684,3767.0874,1597,1599
121010317061,Pasco,4541.0167,4077.3679,4076.7753,1533,1547
121010317062,Pasco,3952.8990,3619.3059,3619.0291,1630,1624
121010317071,Pasco,2233.2693,2044.7544,2044.6480,1845,1830
121010317072,Pasco,2828.1707,2646.8665,2646.8459,1773,1744
121010317081,Pasco,3934.5791,3527.5805,3527.0577,1633,1638
121010317082,Pasco,4077.0502,3630.7374,3629.9326,1610,1621
121010317083,Pasco,4037.4345,3733.2808,3733.2708,1617,1608
121010318041,Pasco,1082.3515,952.8312,952.8035,2000,1995
121010318042,Pasco,1258.9308,1099.2280,1098.9938,1968,1958
121010318043,Pasco,1214.6364,1059.3962,1059.1661,1982,1975
121010318044,Pasco,1184.7496,1067.2842,1067.2527,1986,1973
121010318051,Pasco,1032.3792,931.4301,931.3879,2010,1997
121010318052,Pasco,1341.4488,1205.5663,1205.5081,1951,1923
121010318061,Pasco,1391.4147,1261.8412,1261.8145,1942,1912
121010318062,Pasco,1224.6442,1094.6967,1094.6564,1978,1959
121010318071,Pasco,886.9882,692.4252,692.2556,2021,2028
121010318072,Pasco,1654.0254,1451.3719,1451.3251,1897,1896
121010318073,Pasco,1325.1430,1162.7232,1162.6625,1957,1935
121010318081,Pasco,1814.0626,1660.3429,1660.3216,1879,1875
121010318082,Pasco,2076.3560,1918.6901,1918.6637,1859,1847
121010318091,Pasco,838.9126,739.4252,739.3506,2026,2026
121010318092,Pasco,1553.2771,1389.6286,1389.5202,1913,1902
121010319011,Pasco,15.5537,7.7230,7.6880,2164,2163
121010319021,Pasco,2370.8003,2179.3140,2179.1735,1828,1811
121010319022,Pasco,2868.8511,2636.7823,2636.6462,1763,1746
121010319023,Pasco,4490.9693,4085.4702,4085.0479,1542,1542
121010319031,Pasco,3170.5543,2939.7432,2939.7113,1714,1701
121010319032,Pasco,4751.1894,3730.7758,3727.5581,1491,1609
121010319033,Pasco,3463.8481,3229.3729,3229.3349,1686,1676
121010320011,Pasco,5161.4891,4778.8677,4778.6044,1440,1416
121010320012,Pasco,3056.0128,2844.6502,2844.6457,1733,1713
121010320013,Pasco,5083.9771,4749.5149,4749.4541,1450,1420
121010320014,Pasco,4383.7471,4101.4703,4101.4455,1564,1538
121010320051,Pasco,2440.3140,2331.0406,2331.0303,1819,1791
121010320052,Pasco,2914.5214,2720.7118,2720.6910,1751,1730
121010320053,Pasco,3159.3928,2952.7154,2952.6916,1717,1698
121010320061,Pasco,3628.6227,3332.5247,3331.9627,1671,1664
121010320062,Pasco,3935.3914,3693.6321,3693.4775,1632,1612
121010320063,Pasco,4633.3151,4273.2177,4272.9290,1507,1497
121010320071,Pasco,5259.9767,4916.5557,4916.4553,1422,1391
121010320072,Pasco,4753.6971,4446.0052,4445.9052,1490,1467
121010320081,Pasco,5713.6881,5371.3041,5371.2174,1346,1305
121010320082,Pasco,5591.4450,5258.1136,5258.0486,1365,1325
121010320091,Pasco,4571.2170,4287.5396,4287.5263,1524,1495
121010320092,Pasco,4460.2507,4178.6393,4178.6130,1552,1521
121010320093,Pasco,4964.1096,4667.0355,4666.9732,1466,1439
121010320094,Pasco,6009.8657,5640.7982,5640.5803,1305,1259
121010320101,Pasco,5688.9394,5336.1300,5336.0884,1354,1311
121010320111,Pasco,5037.8066,4709.1640,4709.1528,1458,1429
121010320112,Pasco,4866.7798,4571.5863,4571.5247,1475,1449
121010320121,Pasco,5525.0847,5026.2534,5025.7365,1376,1373
121010320122,Pasco,6089.4742,5235.1522,5232.9078,1288,1331
121010320131,Pasco,6600.7215,6020.1998,6019.2670,1223,1176
121010320132,Pasco,6660.8788,6017.5814,6016.7248,1209,1178
121010320133,Pasco,5941.6088,5566.4783,5566.4468,1319,1274
121010320141,Pasco,6063.2128,5705.2119,5704.9915,1293,1246
121010320142,Pasco,6196.7925,5833.0565,5832.7746,1267,1223
121010320143,Pasco,6144.9437,5869.3118,5869.3043,1273,1216
121010321031,Pasco,2891.9325,2714.4364,2714.3259,1758,1732
121010321032,Pasco,4072.2028,3841.9673,3841.8954,1611,1580
121010321033,Pasco,3974.2603,3589.0203,3588.0859,1625,1630
121010321041,Pasco,4282.6190,3913.1312,3912.6710,1580,1565
121010321051,Pasco,2860.1260,2712.9072,2712.7736,1765,1735
121010321052,Pasco,3133.9710,2762.1316,2761.7637,1721,1726
121010321053,Pasco,3802.7018,3509.3218,3509.3155,1645,1643
121010321061,Pasco,6066.4738,5438.2686,5437.0581,1292,1291
121010321062,Pasco,5070.2467,4727.4803,4727.0288,1454,1426
121010321071,Pasco,3719.7888,3536.0155,3535.9617,1657,1637
121010321072,Pasco,5724.7423,5088.2041,5086.4364,1344,1359
121010321073,Pasco,4241.1825,3975.2708,3975.2348,1587,1557
121010321074,Pasco,5127.9920,4695.0739,4694.1622,1446,1434
121010321081,Pasco,3108.0612,2820.9218,2820.8916,1724,1718
121010321082,Pasco,3093.9437,2924.2215,2924.2134,1727,1704
121010321083,Pasco,3698.2462,3451.0163,3450.7144,1664,1650
121010321091,Pasco,6111.2890,5668.9019,5668.1481,1281,1253
121010321101,Pasco,5320.6292,4986.1210,4985.6652,1410,1379
121010321111,Pasco,4403.5708,4100.6229,4099.8424,1558,1539
121010321112,Pasco,3969.5753,3799.3078,3799.3019,1626,1588
121010321121,Pasco,4986.6225,4698.8532,4698.4274,1464,1433
121010321131,Pasco,4492.7218,4308.8859,4308.8774,1541,1492
121010321132,Pasco,4040.6570,3874.7298,3874.7221,1616,1573
121010322001,Pasco,1853.1806,1653.7539,1653.4942,1876,1877
121010322002,Pasco,1583.8913,1423.0326,1422.8165,1909,1898
121010322003,Pasco,2879.4365,2604.4271,2604.0593,1761,1749
121010323001,Pasco,1676.0721,1548.7008,1548.6772,1894,1887
121010324011,Pasco,548.1996,482.0200,481.9643,2065,2050
121010324012,Pasco,826.9456,742.2649,742.2489,2028,2024
121010324021,Pasco,543.2499,455.8189,455.7911,2066,2066
121010324022,Pasco,451.9063,384.9849,384.9838,2092,2099
121010324023,Pasco,73.4763,61.7969,61.7742,2158,2156
121010325001,Pasco,1078.0970,953.0652,953.0196,2002,1994
121010325002,Pasco,1344.4913,1127.1422,1126.6655,1950,1948
121010325003,Pasco,1188.9080,1069.4551,1069.4338,1985,1971
121010325004,Pasco,2125.9532,1935.8230,1935.7686,1855,1845
121010326011,Pasco,1554.8668,1305.9388,1305.3963,1912,1906
121010326012,Pasco,1588.5871,1291.0928,1290.5056,1908,1910
121010326021,Pasco,1530.9710,1290.0003,1289.4995,1918,1911
121010326022,Pasco,1625.3322,1297.4336,1296.8203,1902,1908
121010327001,Pasco,1060.3864,925.8764,925.8312,2004,1999
121010327002,Pasco,570.4589,473.5474,473.3917,2058,2056
121010327003,Pasco,1226.0655,1092.2583,1092.2401,1976,1962
121010328021,Pasco,982.4614,848.8385,848.7657,2014,2013
121010328022,Pasco,1280.4098,1138.9244,1138.9227,1965,1945
121010328041,Pasco,2103.0361,1866.9040,1866.8731,1856,1852
121010328042,Pasco,2483.3280,1971.4448,1970.4161,1813,1841
121010328051,Pasco,1255.9393,1121.8233,1121.7528,1969,1953
121010328052,Pasco,2138.7129,1643.9913,1642.8239,1853,1878
121010329011,Pasco,2567.7877,2347.6299,2347.5810,1804,1788
121010329012,Pasco,2568.8967,2315.1369,2315.1265,1803,1792
121010329013,Pasco,1948.7146,1754.6227,1754.5347,1870,1865
121010329021,Pasco,2674.5617,2471.3999,2471.3591,1791,1770
121010329022,Pasco,2958.8681,2712.3446,2712.3094,1746,1736
121010329051,Pasco,2720.6510,2435.3360,2435.1693,1784,1774
121010329052,Pasco,3181.2205,2923.4690,2923.4295,1711,1705
121010329053,Pasco,2963.9885,2717.5422,2717.5293,1745,1731
121010329054,Pasco,3712.4099,3362.2227,3362.0739,1660,1659
121010330051,Pasco,1867.4023,1575.5582,1575.0703,1875,1885
121010330052,Pasco,2134.2194,1788.8858,1788.2575,1854,1860
121010330053,Pasco,1665.8853,1475.5325,1475.5316,1895,1893
121010330061,Pasco,2240.7349,1969.6643,1969.5142,1844,1842
121010330062,Pasco,2744.0717,2213.6824,2212.4021,1781,1805
121010330071,Pasco,2640.1425,2282.5171,2281.9050,1794,1796
121010330072,Pasco,2877.3542,2493.9837,2493.4757,1762,1768
121010330081,Pasco,3157.0907,2542.4238,2541.1669,1718,1759
121010330082,Pasco,2837.3194,2361.3919,2360.3886,1770,1786
121010330091,Pasco,2547.9978,2048.0072,2046.9036,1806,1829
121010330092,Pasco,3045.9146,2445.2153,2443.9971,1735,1772
121010330093,Pasco,2842.2522,2302.4094,2301.2326,1769,1794
121010330101,Pasco,2252.4306,1830.7792,1829.7725,1843,1857
121010330102,Pasco,2814.4006,2311.8738,2310.8513,1775,1793
121010330111,Pasco,2715.2137,2347.5303,2347.0051,1785,1789
121010330112,Pasco,2844.4449,2443.9752,2443.3109,1768,1773
121010330121,Pasco,3027.9987,2580.3679,2579.6386,1738,1754
121010330122,Pasco,3212.0680,2712.9675,2712.1948,1708,1734
121010330131,Pasco,2899.5432,2542.2121,2542.1727,1753,1761
121010330132,Pasco,3154.8013,2586.7297,2585.6021,1719,1751
121010330133,Pasco,3080.1424,2711.4645,2711.4353,1729,1737
121010330141,Pasco,2900.1682,2574.9827,2574.9524,1752,1755
121010330142,Pasco,3179.1495,2835.7842,2835.7664,1712,1715
121010330143,Pasco,3093.5386,2773.2723,2773.2646,1728,1724
121010330144,Pasco,3106.8836,2761.2306,2761.2237,1725,1727
121010331011,Pasco,471.3816,399.1065,399.0732,2086,2090
121010331012,Pasco,1081.7894,956.6192,956.5621,2001,1993
121010331021,Pasco,1956.7478,1748.5341,1748.4822,1869,1866
121019900000,Pasco,0.0000,0.0000,0.0000,2169,2169
120530401011,Hernando,229.9053,186.0554,185.9361,2137,2137
120530401012,Hernando,693.2074,628.4324,628.4293,2041,2035
120530401013,Hernando,512.4564,441.5138,441.5086,2075,2070
120530401021,Hernando,940.1390,803.7378,803.3122,2017,2019
120530401022,Hernando,583.4827,507.1926,507.1652,2055,2044
120530402011,Hernando,216.0801,185.6290,185.6101,2139,2138
120530402012,Hernando,371.3506,321.9009,321.8970,2109,2110
120530402021,Hernando,553.1847,484.5993,484.5361,2064,2048
120530402022,Hernando,1006.2850,915.7795,915.7425,2013,2005
120530402023,Hernando,365.3483,314.6778,314.6320,2111,2113
120530403011,Hernando,1229.1153,1141.6737,1141.6213,1974,1942
120530403021,Hernando,806.8964,686.7263,686.6278,2030,2029
120530403022,Hernando,1121.6838,1036.5786,1036.5679,1994,1980
120530403023,Hernando,1038.6949,922.4745,922.4439,2008,2003
120530403031,Hernando,847.9284,760.6662,760.5785,2024,2023
120530403032,Hernando,800.9715,630.5041,629.9888,2031,2034
120530404001,Hernando,1164.7354,850.3848,849.3152,1990,2011
120530404002,Hernando,1615.3416,1082.7041,1081.3717,1905,1966
120530404003,Hernando,1053.6668,915.8013,915.7826,2006,2004
120530405011,Hernando,1308.5154,1092.9382,1092.6706,1960,1960
120530405012,Hernando,1519.2429,1126.5526,1125.4489,1921,1949
120530405021,Hernando,1008.2387,884.7819,884.7010,2012,2009
120530405022,Hernando,1252.4793,924.6165,923.4774,1971,2000
120530406011,Hernando,382.7628,346.3543,346.3355,2107,2106
120530406012,Hernando,760.0859,673.1196,673.1041,2036,2030
120530406021,Hernando,932.1679,828.4437,828.2691,2018,2015
120530406022,Hernando,722.2563,634.4653,634.3413,2038,2033
120530407011,Hernando,469.9149,416.2455,416.2296,2088,2079
120530407012,Hernando,799.0614,724.6226,724.5958,2032,2027
120530407013,Hernando,708.5007,643.1353,643.1270,2039,2031
120530407021,Hernando,877.2800,795.3279,795.3104,2022,2020
120530407022,Hernando,1246.7024,1078.3556,1078.0673,1972,1968
120530408011,Hernando,1358.9706,1060.1770,1059.4409,1949,1974
120530408012,Hernando,1300.4716,1044.0405,1043.3561,1963,1979
120530408013,Hernando,1175.6782,970.5583,970.2229,1987,1989
120530408021,Hernando,1517.4687,1229.4330,1228.6926,1922,1914
120530408022,Hernando,1046.8713,842.9332,842.3302,2007,2014
120530408023,Hernando,1054.5318,849.3749,848.7510,2005,2012
120530409011,Hernando,1642.9366,1394.9812,1394.6109,1898,1901
120530409012,Hernando,1436.4313,1209.5062,1209.0639,1935,1922
120530409013,Hernando,1487.3415,1190.9622,1190.1709,1926,1929
120530409014,Hernando,1713.1884,1337.0401,1336.0393,1893,1903
120530409061,Hernando,1615.3504,1306.6159,1305.6770,1904,1905
120530409062,Hernando,1792.0757,1449.3694,1448.4929,1883,1897
120530409063,Hernando,1523.5742,1302.1213,1301.5729,1920,1907
120530409064,Hernando,1617.5530,1456.4738,1456.3050,1903,1894
120530409071,Hernando,1359.3662,1092.4734,1091.7743,1948,1961
120530409072,Hernando,1533.9899,1215.7680,1214.8371,1917,1919
120530409081,Hernando,1744.1544,1402.1365,1401.2432,1889,1900
120530409082,Hernando,1428.0773,1216.3412,1215.8331,1937,1918
120530409083,Hernando,1090.3171,982.9074,982.8948,1999,1986
120530409091,Hernando,1408.0083,1149.3744,1148.6126,1940,1940
120530409092,Hernando,1334.6323,1084.8284,1084.0970,1953,1964
120530409101,Hernando,1153.5203,1023.0455,1022.9327,1991,1983
120530409102,Hernando,963.1498,819.0086,818.7211,2015,2016
120530409111,Hernando,1637.4880,1455.2853,1455.0854,1899,1895
120530409112,Hernando,1512.4733,1295.8457,1295.4668,1923,1909
120530409113,Hernando,1273.3964,1160.5855,1160.5737,1967,1936
120530409121,Hernando,1480.5428,1209.9163,1209.2008,1927,1921
120530409122,Hernando,1433.0199,1133.1020,1132.2352,1936,1946
120530409131,Hernando,1530.0000,1333.2281,1333.0510,1919,1904
120530409132,Hernando,1384.7343,1156.9171,1156.3862,1943,1938
120530410031,Hernando,1538.3326,1155.7344,1154.3673,1914,1939
120530410032,Hernando,1136.2499,930.6267,930.1890,1993,1998
120530410041,Hernando,1534.0943,1158.8257,1157.5231,1916,1937
120530410042,Hernando,1462.0404,1072.3641,1070.9879,1930,1970
120530410043,Hernando,1507.2474,1107.0441,1105.6799,1924,1956
120530410051,Hernando,1492.6321,1141.4127,1140.1662,1925,1944
120530410052,Hernando,1663.1663,1191.5188,1190.1056,1896,1927
120530410061,Hernando,1534.7425,1131.2506,1129.8888,1915,1947
120530410062,Hernando,1630.2822,1141.4595,1139.8266,1900,1943
120530410063,Hernando,1562.7231,1204.4011,1203.2018,1911,1924
120530411031,Hernando,1194.5856,962.7549,962.1068,1984,1990
120530411032,Hernando,1399.1900,1083.6042,1082.5579,1941,1965
120530411041,Hernando,1301.1468,1080.9388,1080.5421,1962,1967
120530411042,Hernando,1171.8326,961.3061,960.8680,1988,1992
