GEOID20,county,TotPop,AutoOwn0,A_drive,no_transit,A_transit,transit_share
121010322002,Pasco,1726,3,12851,True,0.0,0.0
121010322003,Pasco,2142,39,11169,True,0.0,0.0
121010323001,Pasco,2718,0,5517,True,0.0,0.0
121010324011,Pasco,872,0,4713,False,2236.0,0.32177291696647
121010324012,Pasco,2164,26,5824,True,0.0,0.0
121010324021,Pasco,833,23,3309,False,4467.0,0.5744598765432098
121010324022,Pasco,773,40,2900,False,4445.0,0.6051735874744725
121010324023,Pasco,1899,37,2788,True,0.0,0.0
121010325001,Pasco,1066,37,7568,False,3996.0,0.3455551712210308
121010325002,Pasco,799,69,7652,False,4542.0,0.3724782680006561
121010325003,Pasco,1068,70,8132,False,2381.0,0.2264814990963569
121010325004,Pasco,1738,12,6346,True,0.0,0.0
121010325005,Pasco,1169,0,8103,True,0.0,0.0
121010326011,Pasco,2298,55,9419,False,3899.0,0.2927616759273164
121010326012,Pasco,910,101,8514,False,4226.0,0.3317111459968603
121010326021,Pasco,1585,27,8869,False,4569.0,0.3400059532668552
121010326022,Pasco,1776,21,7948,True,0.0,0.0
121010327001,Pasco,608,23,6669,True,0.0,0.0
121010327002,Pasco,1039,35,5845,True,0.0,0.0
121010327003,Pasco,1243,9,7288,True,0.0,0.0
121010328011,Pasco,1838,19,7951,True,0.0,0.0
121010328021,Pasco,2126,21,3945,True,0.0,0.0
121010328022,Pasco,954,31,12397,True,0.0,0.0
121010328031,Pasco,1043,32,12799,False,7782.0,0.37811573781643265
121010328032,Pasco,823,6,15664,False,7516.0,0.3242450388265746
121010328041,Pasco,1238,0,17389,False,6202.0,0.26289686744945107
121010328042,Pasco,1453,247,17708,False,9869.0,0.3578706893425681
121010329011,Pasco,2452,127,18543,True,0.0,0.0
121010329012,Pasco,3145,27,17495,True,0.0,0.0
121010329021,Pasco,960,4,20658,True,0.0,0.0
121010329022,Pasco,785,21,22367,False,4484.0,0.16699564262038658
121010329031,Pasco,859,9,20275,False,4460.0,0.180311299777643
121010329032,Pasco,1155,10,24211,False,4455.0,0.15541059094397544
121010329033,Pasco,1225,21,15475,True,0.0,0.0
121010329041,Pasco,2463,25,21450,True,0.0,0.0
121010330051,Pasco,1498,17,12169,True,0.0,0.0
121010330052,Pasco,420,0,15933,True,0.0,0.0
121010330053,Pasco,1992,92,16094,False,3298.0,0.17007013201320131
121010330054,Pasco,364,0,17761,True,0.0,0.0
121010330061,Pasco,1342,15,19340,False,2472.0,0.11333211076471666
121010330062,Pasco,904,32,20039,False,8737.0,0.30362107311648595
121010330071,Pasco,860,18,20183,True,0.0,0.0
121010330072,Pasco,1027,20,20892,False,4447.0,0.175500217056711
121010330081,Pasco,514,18,23451,False,10132.0,0.3017002650150374
121010330082,Pasco,1189,47,15946,True,0.0,0.0
121010330083,Pasco,698,0,23663,False,4563.0,0.16165946290654007
121010330091,Pasco,894,63,19702,False,3514.0,0.15136113025499656
121010330092,Pasco,812,58,21550,False,10220.0,0.32168712621970413
121010330093,Pasco,1201,67,20600,False,7249.0,0.2602965995188337
121010330101,Pasco,384,81,19698,False,3281.0,0.14278254058053005
121010330102,Pasco,1369,20,15950,False,3280.0,0.1705668226729069
121010330103,Pasco,1947,44,20524,False,4420.0,0.17719692110327132
121010330111,Pasco,760,4,21127,True,0.0,0.0
121010330112,Pasco,1191,33,19331,True,0.0,0.0
121010330121,Pasco,1080,66,23302,False,3336.0,0.1252346272242661
121010330122,Pasco,1456,67,22832,True,0.0,0.0
121010330131,Pasco,1233,58,23649,False,8606.0,0.2668113470779724
121010330132,Pasco,1149,32,22353,False,9769.0,0.30412178569204906
121010330133,Pasco,716,0,22686,False,9137.0,0.2871193790654558
121010330141,Pasco,836,43,17613,True,0.0,0.0
121010330142,Pasco,999,35,23154,True,0.0,0.0
121010330143,Pasco,781,11,21906,True,0.0,0.0
121010331011,Pasco,1232,11,8771,True,0.0,0.0
121010331012,Pasco,1314,29,13268,True,0.0,0.0
121010331021,Pasco,902,0,19322,True,0.0,0.0
121010331022,Pasco,476,7,14332,True,0.0,0.0
121030201011,Pinellas,1321,105,52797,False,74976.0,0.5867906365194525
121030201012,Pinellas,995,79,47278,False,66278.0,0.5836591637606116
121030201013,Pinellas,1977,67,50853,False,81413.0,0.6155247758305233
121030201014,Pinellas,660,35,53807,False,68215.0,0.5590385340348462
121030201051,Pinellas,1873,0,46674,False,18939.0,0.28864706689223174
121030201052,Pinellas,1768,136,46413,False,34891.0,0.4291424776148775
121030201053,Pinellas,1550,8,44961,False,66137.0,0.5953032457830024
121030201061,Pinellas,537,0,13481,True,0.0,0.0
121030201062,Pinellas,1475,0,16725,True,0.0,0.0
121030201063,Pinellas,1058,0,18168,True,0.0,0.0
121030201064,Pinellas,487,0,22192,True,0.0,0.0
121030201071,Pinellas,836,0,34215,False,3897.0,0.10225125944584383
121030201072,Pinellas,838,26,38422,False,10895.0,0.22091773627755135
121030201081,Pinellas,693,0,31876,False,10893.0,0.2546938202903973
121030201082,Pinellas,478,35,34907,False,10826.0,0.2367218419959329
121030201083,Pinellas,1086,0,26919,True,0.0,0.0
121030202011,Pinellas,2289,28,46804,False,31150.0,0.3995946327321241
121030202012,Pinellas,2160,28,47875,False,60195.0,0.5570000925326177
121030202013,Pinellas,845,18,54908,False,55770.0,0.5038941795117368
121030202021,Pinellas,653,53,41264,False,50406.0,0.5498636413221337
121030202022,Pinellas,1344,10,42867,False,61844.0,0.5906160766299625
121030202023,Pinellas,1372,0,38134,False,61885.0,0.6187324408362411
121030202061,Pinellas,2713,74,50648,False,72030.0,0.5871468396941587
121030202062,Pinellas,1756,127,49260,False,71865.0,0.5933126934984521
121030202071,Pinellas,2118,36,45425,False,67097.0,0.5963011677716358
121030202072,Pinellas,748,0,46061,False,67034.0,0.592722932048278
121030202081,Pinellas,1399,28,46342,False,41080.0,0.4699046006725996
121030202082,Pinellas,1032,46,37964,False,61868.0,0.6197211315009216
121030202091,Pinellas,1136,7,43022,False,67047.0,0.6091360873633812
121030202092,Pinellas,1546,42,41705,False,61974.0,0.597748820879831
121030202093,Pinellas,658,11,45940,False,66970.0,0.5931272695066867
121030202094,Pinellas,1047,18,41210,False,61973.0,0.6006125039977516
121030203011,Pinellas,1001,58,48525,False,61915.0,0.5606211517566099
121030203012,Pinellas,884,0,46452,False,62067.0,0.5719459265197799
121030203013,Pinellas,819,33,42424,False,61840.0,0.5931097982045577
121030203014,Pinellas,597,0,43280,False,61920.0,0.5885931558935361
121030203021,Pinellas,927,18,38521,False,47613.0,0.5527782292706713
121030203022,Pinellas,1866,25,41288,False,48172.0,0.5384752962217751
121030203023,Pinellas,1285,0,45735,False,53547.0,0.5393424789992144
121030204001,Pinellas,734,22,51759,True,0.0,0.0
121030204002,Pinellas,796,32,57928,False,177200.0,0.7536320642373515
121030204003,Pinellas,879,25,57119,False,61491.0,0.5184301492285642
121030205001,Pinellas,404,35,57560,False,184386.0,0.7620956742413596
121030205002,Pinellas,1349,153,56847,False,134227.0,0.7024869945675497
121030205003,Pinellas,795,172,56005,False,61493.0,0.5233535889972595
121030205004,Pinellas,1528,63,54100,False,61480.0,0.5319259387437273
121030206001,Pinellas,1153,10,57973,False,137088.0,0.7027955357554816
121030206002,Pinellas,1102,11,53154,False,121719.0,0.6960422706764338
121030206003,Pinellas,1264,99,55401,False,119268.0,0.6828229393882143
121030206004,Pinellas,561,28,61371,False,166717.0,0.7309327978674898
121030207001,Pinellas,298,28,66482,False,200062.0,0.7505777657722552
121030207002,Pinellas,1008,80,62303,False,166737.0,0.7279820118756549
121030207003,Pinellas,703,85,59812,False,121750.0,0.6705698328945484
121030207004,Pinellas,1217,64,64490,False,166739.0,0.7210989970981149
121030208001,Pinellas,846,127,55060,False,79161.0,0.589781032774305
121030208002,Pinellas,601,34,62585,False,176430.0,0.738154509131226
121030208003,Pinellas,1397,120,56067,False,138944.0,0.7124931414125357
121030208004,Pinellas,943,47,58100,False,100320.0,0.6332533770988511
121030208005,Pinellas,764,0,58655,False,100755.0,0.6320494322815382
121030208006,Pinellas,1167,92,60103,False,175912.0,0.7453424570472216
121030212001,Pinellas,454,23,63376,False,206143.0,0.7648551679102401
121030212002,Pinellas,546,114,59188,False,144711.0,0.7097190275577614
121030212003,Pinellas,1268,36,59053,False,137167.0,0.6990469880746101
121030212004,Pinellas,1021,49,61691,False,166725.0,0.7299182193891847
121030215001,Pinellas,1183,282,66341,False,217019.0,0.7658773291925466
121030215002,Pinellas,370,130,78965,False,216747.0,0.7329665350070339
121030215003,Pinellas,1783,54,66885,False,193741.0,0.7433678911543745
121030216001,Pinellas,581,32,74771,False,175111.0,0.7007747656894054
121030216002,Pinellas,671,277,70366,False,186339.0,0.7258876920979335
121030216003,Pinellas,1202,57,68835,False,167286.0,0.7084757391337492
121030218001,Pinellas,703,78,74255,False,185603.0,0.7142477814806548
121030218002,Pinellas,957,100,67701,False,213318.0,0.7590874638369648
121030218003,Pinellas,202,17,73752,False,189617.0,0.7199670424385558
121030218004,Pinellas,1209,50,78611,False,164593.0,0.6767692965576224
121030219001,Pinellas,660,64,73067,False,178096.0,0.7090853350214801
121030219002,Pinellas,642,11,73960,False,178438.0,0.7069707366936346
121030219003,Pinellas,565,67,71970,False,189242.0,0.7244766702907983
121030219004,Pinellas,270,0,70466,False,213227.0,0.7516117775200657
121030219005,Pinellas,748,96,66623,False,212840.0,0.7616035038627654
121030220001,Pinellas,863,0,60404,False,149270.0,0.7119146866087355
121030220002,Pinellas,450,38,64412,False,184854.0,0.741593317981594
121030220003,Pinellas,769,11,66773,False,189120.0,0.7390589035260832
121030220004,Pinellas,1060,29,60278,False,188028.0,0.7572430791040088
121030221001,Pinellas,902,118,61658,False,173315.0,0.7375953832993578
121030221002,Pinellas,809,27,68905,False,188923.0,0.7327481887149573
121030221003,Pinellas,914,165,68095,False,188919.0,0.735053343397636
121030221004,Pinellas,1056,99,63678,False,188507.0,0.7474948946210124
121030221005,Pinellas,1222,0,64325,False,146739.0,0.6952346207785316
121030222001,Pinellas,1059,17,64271,False,140643.0,0.6863513473945168
121030222002,Pinellas,1255,51,61761,False,140754.0,0.6950299977779424
121030222003,Pinellas,1448,26,59212,False,180556.0,0.7530446097894632
121030222004,Pinellas,760,9,58765,False,146726.0,0.7140264050493695
121030223011,Pinellas,1158,19,52314,False,90156.0,0.6328069067172036
121030223012,Pinellas,1345,28,47443,False,66945.0,0.5852449557645907
121030223013,Pinellas,596,12,48695,False,101354.0,0.6754726789248845
121030223021,Pinellas,1111,93,50420,False,101508.0,0.6681322731820336
121030223022,Pinellas,1068,8,52424,False,101754.0,0.6599774286863236
121030223023,Pinellas,1671,159,54780,False,97730.0,0.6408104386597601
121030224011,Pinellas,945,28,44541,False,40148.0,0.4740639280189871
121030224012,Pinellas,1356,18,35413,True,0.0,0.0
121030224013,Pinellas,652,0,47773,False,40122.0,0.4564764776153365
121030224014,Pinellas,679,42,42111,False,67005.0,0.6140712636093698
121030224021,Pinellas,404,35,48837,False,30544.0,0.3847772136909336
121030224022,Pinellas,1553,30,43448,False,85061.0,0.6619069481514913
121030224023,Pinellas,394,12,51342,False,36592.0,0.41613027952782766
121030224024,Pinellas,652,0,53984,False,38373.0,0.4154855614625854
121030224025,Pinellas,950,0,48893,False,33096.0,0.40366390613374964
121030224026,Pinellas,620,41,45248,False,59908.0,0.56970596066796
121030225011,Pinellas,2282,0,58203,False,92248.0,0.6131431495968788
121030225012,Pinellas,863,16,55600,False,111298.0,0.666862394995746
121030225013,Pinellas,2052,190,46856,False,36368.0,0.43698933000096124
121030225021,Pinellas,1229,18,58826,False,36998.0,0.3861036900985139
121030225022,Pinellas,791,38,56677,False,31662.0,0.3584147432051529
121030225023,Pinellas,1865,9,58518,False,30532.0,0.34286355979786637
121030225031,Pinellas,1991,24,65397,False,13854.0,0.17481167430063974
121030225032,Pinellas,1510,0,61842,False,58719.0,0.48704805036454574
121030225033,Pinellas,1955,49,62336,False,27737.0,0.30793911605031477
121030226011,Pinellas,1322,17,66923,False,130428.0,0.6608935348693444
121030226012,Pinellas,1094,27,65556,False,130230.0,0.665165027121449
121030226013,Pinellas,1330,37,60796,False,134848.0,0.6892519065240947
121030226021,Pinellas,1852,53,73943,False,56558.0,0.4333913150090804
121030226022,Pinellas,1153,0,65623,False,130164.0,0.6648245286970024
121030226023,Pinellas,1688,10,66721,False,15901.0,0.19245479412263078
121030227001,Pinellas,1833,71,69661,False,137579.0,0.6638631538313067
121030227002,Pinellas,1665,32,70587,False,160573.0,0.6946400761377401
121030227003,Pinellas,696,41,67150,False,130195.0,0.659732954977324
121030228011,Pinellas,2339,0,77185,False,62519.0,0.4475104506671248
121030228012,Pinellas,1301,35,79320,False,56716.0,0.41691905083948366
121030228013,Pinellas,1382,86,79825,False,71965.0,0.47410896633506816
121030228021,Pinellas,1138,0,71028,False,103964.0,0.5941071591844198
121030228022,Pinellas,1276,0,69366,False,122685.0,0.6388146898480092
121030228023,Pinellas,1349,22,70941,False,129730.0,0.646481056056929
121030229011,Pinellas,2315,51,73977,False,141400.0,0.6565232127850235
121030229012,Pinellas,722,26,76813,False,168214.0,0.6865120986666775
121030229021,Pinellas,1125,56,80329,False,76017.0,0.48621007253143667
121030229022,Pinellas,687,0,80134,False,73579.0,0.4786777956321196
121030229023,Pinellas,1108,117,81361,False,73416.0,0.4743340418796074
121030230001,Pinellas,1275,13,90126,False,94820.0,0.5126901906502439
121030230002,Pinellas,1232,0,83398,False,59547.0,0.4165728077232502
121030231001,Pinellas,1230,27,88156,False,20244.0,0.18675276752767528
121030231002,Pinellas,1218,67,85212,False,21722.0,0.2031346437989788
121030232001,Pinellas,967,15,86090,False,55380.0,0.3914610871562876
121030232002,Pinellas,1028,15,81588,False,56478.0,0.4090652296727652
121030232003,Pinellas,807,0,82243,False,55817.0,0.4042952339562509
121030233001,Pinellas,1142,47,79994,False,98181.0,0.5510369019222674
121030233002,Pinellas,535,11,79722,False,95668.0,0.5454586920577
121030233003,Pinellas,757,43,80023,False,121621.0,0.6031471305865783
121030234001,Pinellas,690,54,76995,False,122035.0,0.6131487715419786
121030234002,Pinellas,984,104,76681,False,187415.0,0.7096472494850358
121030235001,Pinellas,944,123,72301,False,184821.0,0.718806636538297
121030235002,Pinellas,877,42,75009,False,146281.0,0.6610375525328754
121030235003,Pinellas,1521,111,69841,False,191506.0,0.7327652507968333
121030236001,Pinellas,548,111,63911,False,71627.0,0.5284643421033216
121030236002,Pinellas,1259,150,71158,False,186319.0,0.7236335672700862
121030236003,Pinellas,1343,132,69081,False,101273.0,0.5944856005729247
121030237001,Pinellas,1065,0,63145,False,69317.0,0.5232972475124942
121030237002,Pinellas,641,0,65187,False,26118.0,0.28605224248398226
121030237003,Pinellas,975,57,68983,False,68978.0,0.49998187893680096
121030238001,Pinellas,1127,11,67968,False,69012.0,0.5038107752956636
121030238002,Pinellas,1346,9,78746,False,71300.0,0.47518760913319913
121030239001,Pinellas,817,14,77436,False,71643.0,0.48057070412331715
121030239002,Pinellas,1269,160,71202,False,71558.0,0.5012468478565425
121030240011,Pinellas,1473,0,56551,True,0.0,0.0
121030240012,Pinellas,1676,11,43261,True,0.0,0.0
121030240021,Pinellas,1766,17,67755,True,0.0,0.0
121030240022,Pinellas,1617,28,72383,False,68935.0,0.4878005632686565
121030240023,Pinellas,2410,80,54738,True,0.0,0.0
121030240041,Pinellas,2766,21,51781,True,0.0,0.0
121030240042,Pinellas,1698,0,52928,True,0.0,0.0
121030240043,Pinellas,1013,0,49032,True,0.0,0.0
121030240051,Pinellas,1715,21,53206,True,0.0,0.0
121030240052,Pinellas,1400,6,59000,True,0.0,0.0
121030241001,Pinellas,606,50,71973,False,70998.0,0.4965902175965755
121030241002,Pinellas,1488,7,70327,False,71163.0,0.5029542723867411
121030241003,Pinellas,1058,73,68699,False,70942.0,0.5080313088562814
121030241004,Pinellas,1377,29,73265,False,71385.0,0.4935015554787418
121030242001,Pinellas,1263,28,82956,False,55540.0,0.4010224121996303
121030242002,Pinellas,1396,0,91341,False,32911.0,0.26487300003219266
121030242003,Pinellas,527,0,82236,False,30911.0,0.2731932795390068
121030242004,Pinellas,987,12,85711,False,20284.0,0.19136751733572338
121030242005,Pinellas,889,54,84246,False,54034.0,0.39075788255713045
121030243011,Pinellas,1611,0,85233,False,35403.0,0.2934696110613747
121030243012,Pinellas,1097,21,78095,False,28603.0,0.26807437815141805
121030243013,Pinellas,1077,26,79299,False,28822.0,0.26657171132342466
121030243014,Pinellas,695,0,83248,False,55001.0,0.3978401290425247
121030243021,Pinellas,1088,0,82235,False,31890.0,0.2794304490690033
121030243022,Pinellas,2204,64,72085,False,20313.0,0.21984242083161973
121030243023,Pinellas,1093,85,84109,False,24821.0,0.22786192967961075
121030244031,Pinellas,1084,0,75539,False,76796.0,0.5041257754291528
121030244032,Pinellas,1991,122,85466,False,40062.0,0.3191479191893442
121030244033,Pinellas,1283,84,78210,False,76803.0,0.49546167095662946
121030244061,Pinellas,2096,83,96545,False,24525.0,0.20256876187329645
121030244062,Pinellas,1791,72,94615,False,42451.0,0.30971210949469596
121030244063,Pinellas,1744,24,99091,True,0.0,0.0
121030244081,Pinellas,1728,0,73652,False,30134.0,0.2903474457055865
121030244082,Pinellas,1522,60,79441,False,78194.0,0.49604466013258475
121030244083,Pinellas,935,60,77226,False,75501.0,0.494352668486908
121030244091,Pinellas,1686,48,70964,False,30588.0,0.30120529383960926
121030244092,Pinellas,1254,0,56920,True,0.0,0.0
121030244101,Pinellas,1977,105,85727,False,45796.0,0.34819765364232874
121030244102,Pinellas,1569,135,89495,False,44622.0,0.33270949991425397
121030244111,Pinellas,304,0,71650,False,31685.0,0.3066240867082789
121030244112,Pinellas,2069,36,81523,False,19420.0,0.19238580188819432
121030244113,Pinellas,842,9,75005,False,31246.0,0.29407723221428506
121030244114,Pinellas,807,19,73508,False,34214.0,0.3176138578934665
121030244121,Pinellas,3560,33,82425,True,0.0,0.0
121030244122,Pinellas,739,29,102223,False,47130.0,0.3155611202988892
121030244131,Pinellas,1517,79,90000,False,44808.0,0.332383834787253
121030244132,Pinellas,654,19,82995,False,20212.0,0.1958394294960613
121030244133,Pinellas,2279,85,78841,False,25707.0,0.2458870566629682
121030244134,Pinellas,708,112,81970,False,44815.0,0.35347241392909257
121030245051,Pinellas,898,17,62935,False,33316.0,0.34613666351518424
121030245052,Pinellas,2719,0,81608,False,24239.0,0.22900034956115903
121030245053,Pinellas,1114,50,75969,False,53315.0,0.41238668358033476
121030245054,Pinellas,2256,23,68447,False,30041.0,0.3050219316058809
121030245071,Pinellas,2273,11,58062,True,0.0,0.0
121030245072,Pinellas,1487,49,52135,False,30448.0,0.3686957364106414
121030245081,Pinellas,3382,50,59634,True,0.0,0.0
121030245082,Pinellas,1872,11,63656,False,44214.0,0.4098822656901826
121030245091,Pinellas,939,8,81106,True,0.0,0.0
121030245092,Pinellas,1311,11,78116,True,0.0,0.0
121030245093,Pinellas,1396,9,92181,False,559.0,0.006027604054345482
121030245101,Pinellas,876,0,65230,False,23405.0,0.26406047272522143
121030245102,Pinellas,2141,87,65704,False,58812.0,0.4723248417874008
121030245103,Pinellas,2449,0,75992,False,46551.0,0.37987481945113144
121030245111,Pinellas,2473,51,84522,False,26394.0,0.23796386454614302
121030245112,Pinellas,425,0,88664,False,21088.0,0.19214228442306291
121030245113,Pinellas,6324,93,78598,False,149.0,0.0018921355734186698
121030245121,Pinellas,954,13,81156,True,0.0,0.0
121030245122,Pinellas,2324,16,87108,False,23956.0,0.2156954548728661
121030245131,Pinellas,966,16,84337,False,23742.0,0.2196726468601671
121030245132,Pinellas,531,14,85008,False,102859.0,0.547509674397313
121030245133,Pinellas,2348,77,87863,False,33933.0,0.2786052087096456
121030245141,Pinellas,1055,29,64676,False,64300.0,0.4985423644709093
121030245142,Pinellas,2187,40,64399,False,25877.0,0.28664318312729853
121030245143,Pinellas,1709,67,64359,False,38719.0,0.3756281650788723
121030246011,Pinellas,1795,46,85968,False,99375.0,0.5361680775642997
121030246012,Pinellas,1041,35,83104,False,18539.0,0.1823932784353079
121030246013,Pinellas,1036,64,87920,False,103030.0,0.5395653312385441
121030246021,Pinellas,1179,57,88733,False,91531.0,0.5077608396573914
121030246022,Pinellas,1635,54,81694,False,91799.0,0.529122212423556
121030246023,Pinellas,2156,112,86406,False,97878.0,0.5311258709383343
121030246024,Pinellas,826,0,86437,False,98299.0,0.5321052745539581
121030247011,Pinellas,1268,187,83818,False,97796.0,0.5384827160901693
121030247012,Pinellas,761,36,76660,False,52155.0,0.40488297170360593
121030247013,Pinellas,1494,49,84779,False,98001.0,0.5361691651165336
121030247021,Pinellas,371,35,71361,False,11932.0,0.14325333461395315
121030247022,Pinellas,868,7,75163,False,68413.0,0.4764932857859252
121030247023,Pinellas,916,40,80727,False,68673.0,0.4596586345381526
121030247031,Pinellas,1486,58,86301,False,74372.0,0.4628780193311882
121030247032,Pinellas,1182,2,80749,False,20619.0,0.2034073869465709
121030247033,Pinellas,541,18,80547,False,62514.0,0.4369744374777193
121030248011,Pinellas,2146,10,78089,False,30311.0,0.2796217712177122
121030248012,Pinellas,2082,37,70916,False,24612.0,0.2576417385478603
121030248031,Pinellas,746,40,62574,False,18960.0,0.2325410258297152
121030248032,Pinellas,1790,82,73556,False,11894.0,0.1391925102399064
121030248041,Pinellas,2174,74,66493,False,12822.0,0.1616592069595915
121030248051,Pinellas,1530,12,71041,False,11947.0,0.1439605726129079
121030248052,Pinellas,1220,49,65785,True,0.0,0.0
121030249011,Pinellas,1194,113,82407,False,92013.0,0.5275369797041624
121030249012,Pinellas,2254,23,73930,False,35001.0,0.321313492027063
121030249013,Pinellas,2261,35,76866,False,34484.0,0.309690166142793
121030249021,Pinellas,1685,14,81830,False,91460.0,0.5277857926019967
121030249022,Pinellas,1093,65,85849,False,99641.0,0.5371772063183999
121030249023,Pinellas,2462,65,89305,False,103506.0,0.5368262184211482
121030249024,Pinellas,1823,50,79975,False,97540.0,0.5494746922795257
121030249041,Pinellas,2300,43,71992,False,7027.0,0.08892797934673939
121030249042,Pinellas,1248,98,67222,False,35682.0,0.3467503692762186
121030249051,Pinellas,2736,70,117141,False,39821.0,0.2536983473707012
121030249052,Pinellas,3091,70,117845,False,15007.0,0.11296028663475145
121030249053,Pinellas,1046,0,111249,True,0.0,0.0
121030249061,Pinellas,2295,79,109620,False,34488.0,0.23932050961778667
121030249062,Pinellas,1023,54,113962,False,41007.0,0.26461421316521366
121030249063,Pinellas,598,6,112927,False,91941.0,0.4487816545287697
121030250041,Pinellas,1694,76,100016,False,27629.0,0.2164518782561009
121030250042,Pinellas,1611,0,97611,False,31439.0,0.24361875242154205
121030250043,Pinellas,2127,40,100501,False,27780.0,0.21655584225255495
121030250044,Pinellas,899,126,102360,False,44821.0,0.3045297966449474
121030250071,Pinellas,917,0,85396,False,61038.0,0.41682942486034663
121030250072,Pinellas,2073,64,82328,False,114.0,0.0013827903253196187
121030250073,Pinellas,1086,0,80242,False,39653.0,0.330731056340965
121030250091,Pinellas,2226,6,95594,False,4098.0,0.041106608353729486
121030250092,Pinellas,2002,85,102855,False,29426.0,0.222450692087299
121030250101,Pinellas,1272,0,85061,False,36277.0,0.2989747647068519
121030250102,Pinellas,866,0,103332,False,16747.0,0.1394665178757318
121030250103,Pinellas,1025,0,102512,False,26424.0,0.2049388844077682
121030250104,Pinellas,1801,51,93663,False,38896.0,0.29342406022978446
121030250111,Pinellas,2551,30,92338,False,62509.0,0.4036823445078045
121030250112,Pinellas,1399,0,101038,False,5231.0,0.049224138742248444
121030250113,Pinellas,1437,19,83226,True,0.0,0.0
121030250121,Pinellas,1423,39,82230,False,15.0,0.0001823819077147547
121030250122,Pinellas,1591,15,91138,True,0.0,0.0
121030250123,Pinellas,2416,59,79533,False,21.0,0.0002639716419036126
121030250131,Pinellas,1797,42,82551,False,13115.0,0.13709154767629042
121030250132,Pinellas,990,50,86158,False,24621.0,0.22225331515901028
121030250133,Pinellas,1297,30,85461,False,32853.0,0.277676352756225
121030250141,Pinellas,2249,42,98832,False,34644.0,0.2595522790614043
121030250142,Pinellas,634,62,95337,False,35304.0,0.2702367556892553
121030250143,Pinellas,1775,24,95439,False,12589.0,0.11653460214018588
121030250151,Pinellas,1282,104,88264,False,21883.0,0.1986708671139477
121030250152,Pinellas,1513,78,83545,False,16608.0,0.16582628578275238
121030250161,Pinellas,2187,50,74509,False,33001.0,0.3069574923262952
121030250171,Pinellas,1411,74,84254,False,20345.0,0.19450472757865753
121030250172,Pinellas,1129,72,92651,False,22511.0,0.1954724648755666
121030250181,Pinellas,622,18,96577,False,23144.0,0.19331612666115386
121030250182,Pinellas,696,77,101195,False,26120.0,0.20516042885755803
121030250183,Pinellas,891,20,89658,False,17909.0,0.16649158199075925
121030250191,Pinellas,529,44,88556,False,37013.0,0.2947622422731725
121030250192,Pinellas,1766,141,84390,False,16106.0,0.1602650851775195
121030251061,Pinellas,889,51,60621,False,4643.0,0.07114182397646482
121030251062,Pinellas,1455,112,63993,False,35771.0,0.3585561926145704
121030251071,Pinellas,784,62,59474,False,22209.0,0.27189256026345754
121030251072,Pinellas,1565,27,58415,False,29718.0,0.3371949213121078
121030251073,Pinellas,1654,54,49502,True,0.0,0.0
121030251081,Pinellas,1042,87,53717,False,5602.0,0.09443854414268615
121030251082,Pinellas,1129,34,52686,False,5115.0,0.08849327866299891
121030251091,Pinellas,1072,11,65055,False,24546.0,0.2739478354036227
121030251092,Pinellas,1815,92,57431,True,0.0,0.0
121030251093,Pinellas,1425,26,59580,False,29536.0,0.3314331882041384
121030251101,Pinellas,1323,49,50742,False,12208.0,0.19393169181890388
121030251102,Pinellas,923,12,61343,False,11976.0,0.16334101665325496
121030251103,Pinellas,1192,0,53773,True,0.0,0.0
121030251104,Pinellas,1564,15,53635,True,0.0,0.0
121030251111,Pinellas,1227,122,66643,False,37929.0,0.36270703438779023
121030251112,Pinellas,521,173,64046,False,38060.0,0.3727498873719468
121030251113,Pinellas,1289,173,67787,False,36839.0,0.35210177202607384
121030251121,Pinellas,942,0,81082,False,27954.0,0.25637404160093913
121030251122,Pinellas,1244,31,71800,False,30657.0,0.2992182086143455
121030251123,Pinellas,1217,23,72199,False,28391.0,0.2822447559399543
121030251131,Pinellas,936,20,71316,True,0.0,0.0
121030251132,Pinellas,630,38,63370,False,12074.0,0.16003923439902445
121030251133,Pinellas,1119,24,68539,False,12043.0,0.14945024943535778
121030251141,Pinellas,1912,33,72069,True,0.0,0.0
121030251142,Pinellas,1316,51,76891,False,28723.0,0.2719620504857311
121030251151,Pinellas,1966,145,66952,False,30005.0,0.30946708334622564
121030251152,Pinellas,1288,49,72249,False,29196.0,0.2878012716250185
121030251161,Pinellas,699,27,81083,True,0.0,0.0
121030251162,Pinellas,1399,5,71489,True,0.0,0.0
121030251191,Pinellas,2473,20,70199,True,0.0,0.0
121030251192,Pinellas,1055,68,61545,False,14257.0,0.18808210865148678
121030251193,Pinellas,1980,25,59831,False,12762.0,0.17580207458019367
121030251201,Pinellas,1281,0,73251,True,0.0,0.0
121030251202,Pinellas,771,0,63823,True,0.0,0.0
121030251203,Pinellas,1528,21,62793,True,0.0,0.0
121030251211,Pinellas,2423,19,59998,False,12126.0,0.16812711441406467
121030251212,Pinellas,2178,20,59337,False,12164.0,0.17012349477629685
121030251221,Pinellas,1955,0,49154,False,12081.0,0.19728913203233445
121030251222,Pinellas,1890,19,55619,False,12199.0,0.1798784983337757
121030251223,Pinellas,1787,22,57997,False,12102.0,0.1726415498081285
121030251231,Pinellas,1110,5,63311,False,12094.0,0.1603872422253166
121030251232,Pinellas,739,9,51901,False,12225.0,0.1906403019056233
121030252031,Pinellas,2457,350,71454,False,41362.0,0.36663239256843
